decade,year,channel,video_id,title,start_seconds,end_seconds
1980s,1980,Comedy,XNeaH1ssdki,Comedy (1980),0,0
1980s,1980,Trailers,BA1AvbqVuIK,Trailers (1980),0,0
1980s,1980,Commercials,JFECHNcFPUz,Commercials (1980),0,0
1980s,1980,Movies,c5vmZnR4A8n,Movies (1980),0,0
1980s,1980,Music,Ha2zucKA18i,Music (1980),0,0
1980s,1980,Trailers,QuXQXVJpesE,Trailers (1980),0,0
1980s,1980,Kids,Pj6ZHlbMJ57,Kids (1980),0,0
1980s,1980,Comedy,EgoY9AijrmW,Comedy (1980),0,0
1980s,1980,Trailers,YJpXvM4nktg,Trailers (1980),0,0
1980s,1980,Gameshows,-UAcrcb-DeI,Gameshows (1980),0,0
1980s,1980,Trailers,EAPXv2ljP0g,Trailers (1980),0,0
1980s,1980,Music,LTopWIVpmEh,Music (1980),0,0
1980s,1980,Commercials,J_m8WrdAtQc,Commercials (1980),0,0
1980s,1980,Trailers,D09wy9BSYdl,Trailers (1980),0,0
1980s,1980,Commercials,7wJN6s4Tc4w,Commercials (1980),0,0
1980s,1980,Movies,rVOd98A8nDJ,Movies (1980),0,0
1980s,1980,Trailers,6C9QBiRsYGk,Trailers (1980),0,0
1980s,1980,Trailers,RMIIL49Dfs8,Trailers (1980),0,0
1980s,1980,Commercials,Fanu_zN2FAu,Commercials (1980),0,0
1980s,1980,Music,ZIBZPfNM8oK,Music (1980),0,0
1980s,1980,Commercials,zFV05Y36Bff,Commercials (1980),0,0
1980s,1980,Music,h2AmycohmEn,Music (1980),0,0
1980s,1980,Music,ZGicGxUebmi,Music (1980),0,0
1980s,1980,Commercials,EcfUcuwa8EZ,Commercials (1980),0,0
1980s,1980,Movies,PPMvcn_QgVO,Movies (1980),0,0
1980s,1980,Comedy,s2IjKUDJWlJ,Comedy (1980),0,0
1980s,1980,Music,Ce4QGZoeQEQ,Music (1980),0,0
1980s,1980,Music,7xi2_SmXYMk,Music (1980),0,0
1980s,1980,Trailers,Yytz31tst9k,Trailers (1980),0,0
1980s,1980,Commercials,cj6ia_Akzme,Commercials (1980),0,0
1980s,1980,Commercials,l4GsdjAIaZU,Commercials (1980),0,0
1980s,1980,Music,QtT5_OL0lov,Music (1980),0,0
1980s,1980,Music,6RzxT-cmf0t,Music (1980),0,0
1980s,1980,Commercials,Ja4GrDK8Avo,Commercials (1980),0,0
1980s,1980,Commercials,n9y2d14MqYp,Commercials (1980),0,0
1980s,1980,Music,Cn-pd4i7M0w,Music (1980),0,0
1980s,1980,Sports,LmkaWyyDdo5,Sports (1980),0,0
1980s,1980,Music,yS0_1Q8nKFB,Music (1980),0,0
1980s,1980,Gameshows,8OHcH0IeOE_,Gameshows (1980),0,0
1980s,1980,Music,lfJNFSPkmhQ,Music (1980),0,0
1980s,1980,Music,bpaciTBx5yY,Music (1980),0,0
1980s,1980,Music,yArc1otoAm7,Music (1980),0,0
1980s,1980,Gameshows,OZU2yRwks1a,Gameshows (1980),0,0
1980s,1980,Trailers,rF1RiLi6FQL,Trailers (1980),0,0
1980s,1980,Trailers,ge1Wi08fCwB,Trailers (1980),0,0
1980s,1980,Sports,0Hkd5vMhbne,Sports (1980),0,0
1980s,1980,Trailers,fPosiDKCxQc,Trailers (1980),0,0
1980s,1980,Trailers,7MnEN921DKn,Trailers (1980),0,0
1980s,1980,Kids,qQntBKS03R7,Kids (1980),0,0
1980s,1980,Kids,ESUG1uEl8_4,Kids (1980),0,0
1980s,1980,Commercials,hwMSKZ0ccby,Commercials (1980),0,0
1980s,1980,Commercials,7OkkjKqQk0Z,Commercials (1980),0,0
1980s,1980,Kids,sZiPN9wcZmv,Kids (1980),0,0
1980s,1980,Specials,6FPNQ8tIWfD,Specials (1980),0,0
1980s,1980,Trailers,MCh3gHeaxA1,Trailers (1980),0,0
1980s,1980,Music,IvOEbkNgfA8,Music (1980),0,0
1980s,1980,Music,a6JIXWzddSO,Music (1980),0,0
1980s,1980,Sports,mHpj9chLAgk,Sports (1980),0,0
1980s,1980,Commercials,V-s1ZDW08U1,Commercials (1980),0,0
1980s,1980,Trailers,6PrHF8wccpY,Trailers (1980),0,0
1980s,1980,Trailers,EL_3RLEMWeu,Trailers (1980),0,0
1980s,1980,Music,IvSsflFljcX,Music (1980),0,0
1980s,1980,Sports,o6Pvt8qAYPU,Sports (1980),0,0
1980s,1980,Trailers,EnUCAhJTFAZ,Trailers (1980),0,0
1980s,1980,Commercials,L033yYTA6mV,Commercials (1980),0,0
1980s,1980,Trailers,W65wO6cuX04,Trailers (1980),0,0
1980s,1980,Trailers,Gzlwmm7vJiy,Trailers (1980),0,0
1980s,1980,Music,RzccYQxVYoW,Music (1980),0,0
1980s,1980,Music,m7q4sNluBwZ,Music (1980),0,0
1980s,1980,Cartoons,AwxsjPsUjCe,Cartoons (1980),0,0
1980s,1980,Commercials,tiyJVRmOcQc,Commercials (1980),0,0
1980s,1980,Music,ca905X8rMqK,Music (1980),0,0
1980s,1980,Gameshows,NlZtbIdecss,Gameshows (1980),0,0
1980s,1980,Music,gmlx93nZjE7,Music (1980),0,0
1980s,1980,Comedy,Fp-MshKbONI,Comedy (1980),0,0
1980s,1980,Trailers,Nus2pjtubl-,Trailers (1980),0,0
1980s,1980,Comedy,tCLXdQpyYGr,Comedy (1980),0,0
1980s,1980,Kids,YIl8TY9MHhC,Kids (1980),0,0
1980s,1980,Commercials,gDRb5jlm4UE,Commercials (1980),0,0
1980s,1980,Trailers,mEAkrdew_49,Trailers (1980),0,0
1980s,1980,Movies,iKwDOOy6S4g,Movies (1980),0,0
1980s,1980,Trailers,rKN6tGoCnEu,Trailers (1980),0,0
1980s,1980,Commercials,8t6B76-Jt90,Commercials (1980),0,0
1980s,1980,Commercials,fwRyut8fZGE,Commercials (1980),0,0
1980s,1980,Sports,Nt2bHAD5XYb,Sports (1980),0,0
1980s,1980,Commercials,y8mkLE1p2Gw,Commercials (1980),0,0
1980s,1980,Movies,Qx-Wn1Rdd2T,Movies (1980),0,0
1980s,1980,Commercials,QYh0D66fnMK,Commercials (1980),0,0
1980s,1980,Commercials,IcLbinPeVv_,Commercials (1980),0,0
1980s,1980,Trailers,JpaT02zgTZ8,Trailers (1980),0,0
1980s,1980,Music,t4XOHPsK7l0,Music (1980),0,0
1980s,1980,Specials,UllsYCgNvUz,Specials (1980),0,0
1980s,1980,Specials,kcG4w40pdNF,Specials (1980),0,0
1980s,1980,Music,4gF556G9kSI,Music (1980),0,0
1980s,1980,Music,L1X-EQhGg7s,Music (1980),0,0
1980s,1980,Commercials,ouNhZLeoAEA,Commercials (1980),0,0
1980s,1980,Commercials,f_nzWRcxc6L,Commercials (1980),0,0
1980s,1980,Commercials,9oJQ8iIxsP8,Commercials (1980),0,0
1980s,1980,Commercials,h277XMJboll,Commercials (1980),0,0
1980s,1980,Gameshows,kuOMjv5JbA5,Gameshows (1980),0,0
1980s,1980,Music,2mw2Ikmo82f,Music (1980),0,0
1980s,1980,Commercials,l8MBE_t2cZb,Commercials (1980),0,0
1980s,1980,Comedy,U8aAvqXAAXL,Comedy (1980),0,0
1980s,1980,Cartoons,40EI9gM6-nG,Cartoons (1980),0,0
1980s,1980,Commercials,w_n94SjOOPu,Commercials (1980),0,0
1980s,1980,Sports,A9LQEvZz9Kd,Sports (1980),0,0
1980s,1980,Music,6U4bew2tNsW,Music (1980),0,0
1980s,1980,Gameshows,iLyXS-qTthQ,Gameshows (1980),0,0
1980s,1980,Music,Mk-sKHXXJAT,Music (1980),0,0
1980s,1980,Music,PAirNPsuwEh,Music (1980),0,0
1980s,1980,Sports,9ZAsEskunBe,Sports (1980),0,0
1980s,1980,Kids,pTanp3xIT23,Kids (1980),0,0
1980s,1980,Cartoons,KCzZZ0MeAsd,Cartoons (1980),0,0
1980s,1980,Trailers,miFUkKvjET7,Trailers (1980),0,0
1980s,1980,Commercials,c6H8503Tu_e,Commercials (1980),0,0
1980s,1980,Commercials,QOf_-UoydR4,Commercials (1980),0,0
1980s,1980,Commercials,Lh_QP3jspTu,Commercials (1980),0,0
1980s,1980,Commercials,06PJyTeBdMD,Commercials (1980),0,0
1980s,1980,Music,lHwTor3Dxbk,Music (1980),0,0
1980s,1980,Commercials,Qhte_GljboZ,Commercials (1980),0,0
1980s,1980,Commercials,oIv5NG8U5xs,Commercials (1980),0,0
1980s,1980,Music,-vomwjY0Nvu,Music (1980),0,0
1980s,1980,Commercials,QU_y8lPVqod,Commercials (1980),0,0
1980s,1980,Sports,m33jtdQEP5t,Sports (1980),0,0
1980s,1980,Trailers,e4has-7Y4wG,Trailers (1980),0,0
1980s,1980,Trailers,HYROr7g05Fr,Trailers (1980),0,0
1980s,1980,Comedy,JDB-qMhUvUL,Comedy (1980),0,0
1980s,1980,Sports,hiVGlCI4_gp,Sports (1980),0,0
1980s,1980,Music,4E13lG66qq5,Music (1980),0,0
1980s,1980,Trailers,Ijv9iwTgqye,Trailers (1980),0,0
1980s,1980,Movies,2src2-mB5sM,Movies (1980),0,0
1980s,1980,Commercials,cwhswgsELkT,Commercials (1980),0,0
1980s,1980,Commercials,S-UpGtpe44c,Commercials (1980),0,0
1980s,1980,Trailers,77XSp9Vg-ys,Trailers (1980),0,0
1980s,1980,Trailers,4gtJA0pymF-,Trailers (1980),0,0
1980s,1980,Sports,feQvsr1cmGG,Sports (1980),0,0
1980s,1980,Movies,9tuM-V_1XzJ,Movies (1980),0,0
1980s,1980,Commercials,8qx9FG_OBdv,Commercials (1980),0,0
1980s,1980,Trailers,XEwmZps1JK1,Trailers (1980),0,0
1980s,1980,Kids,474sDARqAVL,Kids (1980),0,0
1980s,1980,Trailers,NmE8Inli6hD,Trailers (1980),0,0
1980s,1980,Commercials,k1oAhMEvFj_,Commercials (1980),0,0
1980s,1980,Trailers,iOXuEceMwUG,Trailers (1980),0,0
1980s,1980,Commercials,hSvk7npbVWW,Commercials (1980),0,0
1980s,1980,Commercials,wg1vW5iygY7,Commercials (1980),0,0
1980s,1980,Trailers,QNFbrJFAI_O,Trailers (1980),0,0
1980s,1980,Commercials,YH-WrJ_cfup,Commercials (1980),0,0
1980s,1980,Gameshows,hThMIZC-_Cx,Gameshows (1980),0,0
1980s,1980,Gameshows,ZGne5dz9L8F,Gameshows (1980),0,0
1980s,1980,Commercials,Mvs133jne_j,Commercials (1980),0,0
1980s,1980,Music,qKjUa6qSSMD,Music (1980),0,0
1980s,1980,Commercials,302m_Sc38Oo,Commercials (1980),0,0
1980s,1980,Music,n_ICSpDjkKh,Music (1980),0,0
1980s,1980,Gameshows,Qu0J8hl_qfZ,Gameshows (1980),0,0
1980s,1980,Trailers,F3uCyJ5U9aL,Trailers (1980),0,0
1980s,1980,Music,ceu3sHPELKp,Music (1980),0,0
1980s,1980,Commercials,JQdg8hcs3u9,Commercials (1980),0,0
1980s,1980,Trailers,M_GKay_4_XW,Trailers (1980),0,0
1980s,1980,Music,c3gz5EL6nQ9,Music (1980),0,0
1980s,1980,Commercials,-S9aU5ojMNh,Commercials (1980),0,0
1980s,1980,Commercials,yxGoPD5I4rE,Commercials (1980),0,0
1980s,1980,Sports,MkZGuYZH4Vu,Sports (1980),0,0
1980s,1980,Commercials,qOBe2A-s3C2,Commercials (1980),0,0
1980s,1980,Movies,6TFvGLYqBZv,Movies (1980),0,0
1980s,1980,Trailers,jRQfoMaeoRp,Trailers (1980),0,0
1980s,1980,Commercials,1gDFvNSdSfo,Commercials (1980),0,0
1980s,1980,Comedy,4wIP-JuT0tx,Comedy (1980),0,0
1980s,1980,Music,4qkYiSRWOQm,Music (1980),0,0
1980s,1980,Music,ylHKTk5whrg,Music (1980),0,0
1980s,1980,Trailers,OrRJlHkOVB3,Trailers (1980),0,0
1980s,1980,Music,NT4oYAX6fTM,Music (1980),0,0
1980s,1980,Music,kY0Qo0fTr0k,Music (1980),0,0
1980s,1980,Commercials,oWx77bZjvUv,Commercials (1980),0,0
1980s,1980,Trailers,npoVWFBSAs3,Trailers (1980),0,0
1980s,1980,Trailers,QyMIkT8Iw_l,Trailers (1980),0,0
1980s,1980,Commercials,lxBMQC0PghR,Commercials (1980),0,0
1980s,1980,Music,293FlXgNSwQ,Music (1980),0,0
1980s,1980,Commercials,-wK2-Mt57XE,Commercials (1980),0,0
1980s,1980,Music,lgTJ5T-AHcg,Music (1980),0,0
1980s,1980,Music,osb1mGQ5-oG,Music (1980),0,0
1980s,1980,Commercials,EMkXZ9hcC8U,Commercials (1980),0,0
1980s,1980,Commercials,YOaSMu8ZU52,Commercials (1980),0,0
1980s,1980,Trailers,nskcmccO8Ng,Trailers (1980),0,0
1980s,1980,Movies,L_0SEz1S1sT,Movies (1980),0,0
1980s,1980,Sports,MQh20mmymsd,Sports (1980),0,0
1980s,1980,Trailers,mZvs2xAsBaC,Trailers (1980),0,0
1980s,1980,Music,e85t0KSISIV,Music (1980),0,0
1980s,1980,Music,4fEwXTpfr2k,Music (1980),0,0
1980s,1980,Sports,EoQdjGLmYd0,Sports (1980),0,0
1980s,1980,Cartoons,YRO5bjjYd8w,Cartoons (1980),0,0
1980s,1980,Commercials,BeYuNn1vV_Y,Commercials (1980),0,0
1980s,1980,Trailers,LpK7yYKxgUc,Trailers (1980),0,0
1980s,1980,Music,uaA09kWKmtO,Music (1980),0,0
1980s,1980,Kids,PbYY6G0opQ4,Kids (1980),0,0
1980s,1980,Music,XDQgjEz6iXQ,Music (1980),0,0
1980s,1980,Trailers,0XTsDUuFghk,Trailers (1980),0,0
1980s,1980,Commercials,91w4ty4QyKL,Commercials (1980),0,0
1980s,1980,Music,0VimGJmHcaf,Music (1980),0,0
1980s,1980,Sports,3yqB89wuPak,Sports (1980),0,0
1980s,1980,Cartoons,4O5QeEIbQr4,Cartoons (1980),0,0
1980s,1980,Commercials,q-HFsyBgimx,Commercials (1980),0,0
1980s,1980,Specials,oZ0yclnEUdU,Specials (1980),0,0
1980s,1980,Trailers,QjqNg1ISFoJ,Trailers (1980),0,0
1980s,1980,Commercials,4hV_EvgnNU7,Commercials (1980),0,0
1980s,1980,Cartoons,eD-G5sE9qYm,Cartoons (1980),0,0
1980s,1980,Comedy,Bok8oRXasAY,Comedy (1980),0,0
1980s,1980,Cartoons,ynshLh788pb,Cartoons (1980),0,0
1980s,1980,Music,QZ-UBP6s6Kj,Music (1980),0,0
1980s,1980,Commercials,73t3omA_yAT,Commercials (1980),0,0
1980s,1980,Music,RgvktDrs4_J,Music (1980),0,0
1980s,1980,Commercials,Xy0kmp-B-vb,Commercials (1980),0,0
1980s,1980,Commercials,TVWUg7Zguq4,Commercials (1980),0,0
1980s,1980,Gameshows,HRmLvVahOI2,Gameshows (1980),0,0
1980s,1980,Trailers,0oMcjnZQPzx,Trailers (1980),0,0
1980s,1980,Sports,TjGe4CDcCOi,Sports (1980),0,0
1980s,1980,Cartoons,vFjA4BHS7sr,Cartoons (1980),0,0
1980s,1980,Comedy,MXHzwXWBceV,Comedy (1980),0,0
1980s,1980,Sports,LaiTCfc_vQV,Sports (1980),0,0
1980s,1980,Music,T_fWZsof8lJ,Music (1980),0,0
1980s,1980,Music,JdgalvQt2aL,Music (1980),0,0
1980s,1980,Sports,8v6PSlwRP2N,Sports (1980),0,0
1980s,1980,Music,LOWQFw_Q0_D,Music (1980),0,0
1980s,1980,Commercials,LmE7XP1uoNE,Commercials (1980),0,0
1980s,1980,Commercials,GCDzIhgnoGD,Commercials (1980),0,0
1980s,1980,Gameshows,cdfrM5jxJKV,Gameshows (1980),0,0
1980s,1980,Commercials,qqD9VYEKbD1,Commercials (1980),0,0
1980s,1980,Trailers,e7Q_3x0_MOd,Trailers (1980),0,0
1980s,1980,Cartoons,U7SnyJgxIHV,Cartoons (1980),0,0
1980s,1980,Commercials,0d9A3Yy0uHq,Commercials (1980),0,0
1980s,1980,Comedy,VVWQejBqwgg,Comedy (1980),0,0
1980s,1980,Music,4XdMyNFsfHC,Music (1980),0,0
1980s,1980,Commercials,nbr1f0gCMRN,Commercials (1980),0,0
1980s,1980,Comedy,jLZsncLbnHf,Comedy (1980),0,0
1980s,1980,Commercials,PCuSJts--fY,Commercials (1980),0,0
1980s,1980,Sports,IIbBMkL5sy-,Sports (1980),0,0
1980s,1980,Trailers,k9uWN39xlEY,Trailers (1980),0,0
1980s,1980,Music,4ekLw0YOkLU,Music (1980),0,0
1980s,1980,Music,D7JSAhiLW0M,Music (1980),0,0
1980s,1980,Music,1GpwUMnS36s,Music (1980),0,0
1980s,1980,Commercials,s2WEE64MIvw,Commercials (1980),0,0
1980s,1980,Trailers,gq9qTje2qIX,Trailers (1980),0,0
1980s,1980,Music,6CEpmdQofOO,Music (1980),0,0
1980s,1980,Trailers,ttDs2_UyT4X,Trailers (1980),0,0
1980s,1980,Music,Mo6EQj0yysK,Music (1980),0,0
1980s,1980,Commercials,shllzDqXP5Y,Commercials (1980),0,0
1980s,1980,Commercials,826UHBzkCGV,Commercials (1980),0,0
1980s,1980,Trailers,CRP2yzc14Hk,Trailers (1980),0,0
1980s,1980,Music,C4v7zlBXUoW,Music (1980),0,0
1980s,1980,Commercials,MvBtQxdNYAm,Commercials (1980),0,0
1980s,1980,Cartoons,M668SOiXJjd,Cartoons (1980),0,0
1980s,1980,Sports,AWpM-bFyitE,Sports (1980),0,0
1980s,1980,Cartoons,kx3UU6sW3Ry,Cartoons (1980),0,0
1980s,1980,Commercials,oioMQ0K4IYg,Commercials (1980),0,0
1980s,1980,Commercials,BxzEu8TCUX4,Commercials (1980),0,0
1980s,1980,Trailers,1z48YISw1Av,Trailers (1980),0,0
1980s,1980,Commercials,7k9QjFT_Ac6,Commercials (1980),0,0
1980s,1980,Commercials,npq9630vMgg,Commercials (1980),0,0
1980s,1980,Trailers,4dHAEhr4CYq,Trailers (1980),0,0
1980s,1980,Comedy,sGJhuFsuVsA,Comedy (1980),0,0
1980s,1980,Trailers,VzR-7JtmHeg,Trailers (1980),0,0
1980s,1980,Music,LEtQeGN_gky,Music (1980),0,0
1980s,1980,Trailers,g0bytah58wF,Trailers (1980),0,0
1980s,1980,Commercials,w7hhdLbJT-S,Commercials (1980),0,0
1980s,1980,Trailers,Q3N112fS9QI,Trailers (1980),0,0
1980s,1980,Music,pCNMXq8d3Av,Music (1980),0,0
1980s,1980,Music,sQ6y0BUl5EE,Music (1980),0,0
1980s,1980,Sports,cJKgJvelJKy,Sports (1980),0,0
1980s,1980,Sports,MQ6_nOOqKEZ,Sports (1980),0,0
1980s,1980,Gameshows,cjoY2Ml8MG8,Gameshows (1980),0,0
1980s,1980,Commercials,BnIjnDxEUGv,Commercials (1980),0,0
1980s,1980,Commercials,4ZDG1xfLFuI,Commercials (1980),0,0
1980s,1980,Commercials,XtV0qnM9-jw,Commercials (1980),0,0
1980s,1980,Commercials,uByUo6g8ukN,Commercials (1980),0,0
1980s,1980,Comedy,fKTQdaoUbJY,Comedy (1980),0,0
1980s,1980,Commercials,ZDtzvJos_kw,Commercials (1980),0,0
1980s,1980,Commercials,0zic4QsbGbs,Commercials (1980),0,0
1980s,1980,Commercials,08aRL8hjCkH,Commercials (1980),0,0
1980s,1980,Commercials,gTEjSt61EQN,Commercials (1980),0,0
1980s,1980,Comedy,PWEYPA_wApg,Comedy (1980),0,0
1980s,1980,Movies,Zzljb5sS3F6,Movies (1980),0,0
1980s,1980,Comedy,tCU9QDCb3Er,Comedy (1980),0,0
1980s,1980,Commercials,g1KclVqDA2x,Commercials (1980),0,0
1980s,1980,Trailers,I9RAcrKlgT1,Trailers (1980),0,0
1980s,1980,Music,ho6neo0ygsV,Music (1980),0,0
1980s,1980,Trailers,0ZIWQdI_x80,Trailers (1980),0,0
1980s,1980,Trailers,YreUm0s5TaO,Trailers (1980),0,0
1980s,1980,Gameshows,pDEuDQGZCcH,Gameshows (1980),0,0
1980s,1980,Commercials,kMYmRUD6S-h,Commercials (1980),0,0
1980s,1980,Movies,s9q2iOclFZc,Movies (1980),0,0
1980s,1980,Commercials,JK2gXm15LdK,Commercials (1980),0,0
1980s,1980,Music,8oko6OLcRuR,Music (1980),0,0
1980s,1980,Commercials,UXzhDvQFy-h,Commercials (1980),0,0
1980s,1980,Commercials,o93OGumEnIU,Commercials (1980),0,0
1980s,1980,Sports,rJZivnYLlTm,Sports (1980),0,0
1980s,1980,Music,s9AJvZ545GM,Music (1980),0,0
1980s,1980,Commercials,GLWkE0C826w,Commercials (1980),0,0
1980s,1980,Sports,F5Ql03U2Q6m,Sports (1980),0,0
1980s,1980,Kids,U5Z6fnR4niv,Kids (1980),0,0
1980s,1980,Trailers,MImHPBSrlM1,Trailers (1980),0,0
1980s,1980,Commercials,Vvm4uI3QR9u,Commercials (1980),0,0
1980s,1980,Trailers,8yKem0kz4n0,Trailers (1980),0,0
1980s,1980,Music,E5As7LbXy0E,Music (1980),0,0
1980s,1980,Commercials,1syxSZfT48b,Commercials (1980),0,0
1980s,1980,Comedy,9ipzClkO48g,Comedy (1980),0,0
1980s,1980,Comedy,_8H9pG9YFr6,Comedy (1980),0,0
1980s,1980,Specials,cQtCc5_y4oJ,Specials (1980),0,0
1980s,1980,Music,NJhby_JHTY0,Music (1980),0,0
1980s,1980,Commercials,_fNVnuQVRWy,Commercials (1980),0,0
1980s,1980,Commercials,4opImMS2c0c,Commercials (1980),0,0
1980s,1980,Commercials,sewYlu0qoIk,Commercials (1980),0,0
1980s,1980,Music,5IUf8mvh9vM,Music (1980),0,0
1980s,1980,Trailers,06iL9prgWnw,Trailers (1980),0,0
1980s,1980,Music,hAbn63sU01x,Music (1980),0,0
1980s,1980,Trailers,CNXquLOGQU1,Trailers (1980),0,0
1980s,1980,Commercials,NpqNmJ_XAHt,Commercials (1980),0,0
1980s,1980,Trailers,GWlD1vxE8-K,Trailers (1980),0,0
1980s,1980,Commercials,V0XODcYE88x,Commercials (1980),0,0
1980s,1980,Music,U0ppLI0siIb,Music (1980),0,0
1980s,1980,Commercials,yVyieRudTss,Commercials (1980),0,0
1980s,1980,Trailers,Y2dkzMNeac2,Trailers (1980),0,0
1980s,1980,Gameshows,4nFSuT43xSQ,Gameshows (1980),0,0
1980s,1980,Trailers,jPak8AbUoee,Trailers (1980),0,0
1980s,1980,Commercials,dPTUo1YBNg2,Commercials (1980),0,0
1980s,1980,Commercials,AFHO9vwh8KI,Commercials (1980),0,0
1980s,1980,Music,KL_eVIb4s5X,Music (1980),0,0
1980s,1980,Commercials,bJZ3B-UuDsM,Commercials (1980),0,0
1980s,1980,Music,NiYr6AaON0C,Music (1980),0,0
1980s,1980,Specials,cZexnTOvXjI,Specials (1980),0,0
1980s,1980,Comedy,YLf8ttzIeKU,Comedy (1980),0,0
1980s,1980,Music,tg-vfeRI3La,Music (1980),0,0
1980s,1980,Trailers,dD0xTOUxFLD,Trailers (1980),0,0
1980s,1980,Music,gzF03Loyr8O,Music (1980),0,0
1980s,1980,Trailers,IxoOuDFk94-,Trailers (1980),0,0
1980s,1980,Trailers,s4zHxNdiJSN,Trailers (1980),0,0
1980s,1980,Commercials,1-cUxR84Hgu,Commercials (1980),0,0
1980s,1980,Trailers,vZJYOKAZmuJ,Trailers (1980),0,0
1980s,1980,Music,z3WMrWr29p-,Music (1980),0,0
1980s,1980,Movies,sjT7KLr20Mi,Movies (1980),0,0
1980s,1980,Commercials,wlH04XjSpy_,Commercials (1980),0,0
1980s,1980,Trailers,41Mkg8Aw7ET,Trailers (1980),0,0
1980s,1980,Commercials,EcVo_xNSTe_,Commercials (1980),0,0
1980s,1980,Trailers,55YZ3GQpaSi,Trailers (1980),0,0
1980s,1980,Sports,slAswX7za8b,Sports (1980),0,0
1980s,1980,Cartoons,0hIj4llFHqv,Cartoons (1980),0,0
1980s,1980,Commercials,pzJt8jTIxjx,Commercials (1980),0,0
1980s,1980,Gameshows,DBW3APUr4z2,Gameshows (1980),0,0
1980s,1980,Trailers,Uyp7Oyv5ZaN,Trailers (1980),0,0
1980s,1980,Sports,VwLIREbxouG,Sports (1980),0,0
1980s,1980,Commercials,nGd6PtikUOY,Commercials (1980),0,0
1980s,1980,Commercials,nthv2LwEsIz,Commercials (1980),0,0
1980s,1980,Cartoons,5Q3hK3zcsDq,Cartoons (1980),0,0
1980s,1980,Sports,m654xZ4zlnQ,Sports (1980),0,0
1980s,1980,Commercials,6AuxuQAySjt,Commercials (1980),0,0
1980s,1980,Specials,152Mm856wce,Specials (1980),0,0
1980s,1980,Trailers,UvaDGj8dAHm,Trailers (1980),0,0
1980s,1980,Specials,tndOi60RxyO,Specials (1980),0,0
1980s,1980,Trailers,glETtdM5TTG,Trailers (1980),0,0
1980s,1980,Music,9LtoumCaXH0,Music (1980),0,0
1980s,1980,Kids,Q9idfgqL1wc,Kids (1980),0,0
1980s,1980,Trailers,wSvi9bqV4QP,Trailers (1980),0,0
1980s,1980,Commercials,2BoIM5XUQCW,Commercials (1980),0,0
1980s,1980,Sports,URGxqCo4avx,Sports (1980),0,0
1980s,1980,Music,kJoOU0SYpCk,Music (1980),0,0
1980s,1980,Gameshows,b-znajP01lb,Gameshows (1980),0,0
1980s,1980,Music,aB6EM0whXyk,Music (1980),0,0
1980s,1980,Commercials,Bs7ce2x09sU,Commercials (1980),0,0
1980s,1980,Specials,4vvIhzVGl19,Specials (1980),0,0
1980s,1980,Music,Qt9XiD9PqGA,Music (1980),0,0
1980s,1980,Trailers,7THR6J648uG,Trailers (1980),0,0
1980s,1980,Music,My44UwRnciM,Music (1980),0,0
1980s,1980,Specials,wJU7gFd-1Mp,Specials (1980),0,0
1980s,1980,Music,8oTv5NU8geI,Music (1980),0,0
1980s,1980,Sports,MXvpFCCmlec,Sports (1980),0,0
1980s,1980,Music,27oZDKCA633,Music (1980),0,0
1980s,1980,Sports,xVqj8r4EIiQ,Sports (1980),0,0
1980s,1980,Commercials,Bul86tlZIcd,Commercials (1980),0,0
1980s,1980,Movies,VUtXFkgyxwR,Movies (1980),0,0
1980s,1980,Trailers,wNaU5kwUaZT,Trailers (1980),0,0
1980s,1980,Commercials,gMQpTvULt5-,Commercials (1980),0,0
1980s,1980,Commercials,X8H66zKcTYY,Commercials (1980),0,0
1980s,1980,Trailers,z24Qto2vNBr,Trailers (1980),0,0
1980s,1980,Commercials,rgWJJxjbxsl,Commercials (1980),0,0
1980s,1980,Movies,0sALmvcMUHc,Movies (1980),0,0
1980s,1980,Music,Ysn3TB7tbUl,Music (1980),0,0
1980s,1980,Trailers,ES9zTlDK0jy,Trailers (1980),0,0
1980s,1980,Comedy,OpWM9ZUZ1TJ,Comedy (1980),0,0
1980s,1980,Commercials,XbDfG4pFU9E,Commercials (1980),0,0
1980s,1980,Sports,sOZfLQ4SCuu,Sports (1980),0,0
1980s,1980,Commercials,gEI4J716PBj,Commercials (1980),0,0
1980s,1980,Commercials,3EwxyOEikRf,Commercials (1980),0,0
1980s,1980,Commercials,2VkP60QoMos,Commercials (1980),0,0
1980s,1980,Music,f2wr215iMVs,Music (1980),0,0
1980s,1980,Commercials,cR0mJMl8F5G,Commercials (1980),0,0
1980s,1980,Gameshows,4PQbJ83TcVu,Gameshows (1980),0,0
1980s,1980,Music,VqqvBt_qkwd,Music (1980),0,0
1980s,1980,Commercials,UziR6cD0JIH,Commercials (1980),0,0
1980s,1980,Commercials,IVXWWPTKitg,Commercials (1980),0,0
1980s,1980,Trailers,9JIgCrMGAkX,Trailers (1980),0,0
1980s,1980,Trailers,UKPmCp3fi70,Trailers (1980),0,0
1980s,1980,Comedy,H0_4iVnSEaW,Comedy (1980),0,0
1980s,1980,Music,5MajBnzKKoM,Music (1980),0,0
1980s,1980,Gameshows,PFzK_vpRZgl,Gameshows (1980),0,0
1980s,1980,Commercials,wj6setL-97k,Commercials (1980),0,0
1980s,1980,Music,c1NsPh3rVeG,Music (1980),0,0
